id,name,cx,cy,w,h,class_id,anchor_id
8930,VOC2012/Annotations/2010_003773.xml,0.5,0.501,0.9946666666666667,0.998,7,2
8931,VOC2012/Annotations/2010_003774.xml,0.78,0.583076923076923,0.368,0.6492307692307693,16,0
8931,VOC2012/Annotations/2010_003774.xml,0.778,0.28615384615384615,0.424,0.3323076923076923,16,1
8931,VOC2012/Annotations/2010_003774.xml,0.508,0.18,0.248,0.3230769230769231,16,0
8931,VOC2012/Annotations/2010_003774.xml,0.452,0.5415384615384615,0.32,0.7015384615384616,16,0
8931,VOC2012/Annotations/2010_003774.xml,0.174,0.6430769230769231,0.34,0.7138461538461538,16,0
8931,VOC2012/Annotations/2010_003774.xml,0.066,0.14923076923076922,0.128,0.2923076923076923,16,4
8932,VOC2012/Annotations/2010_003779.xml,0.5355871886120996,0.489,0.47330960854092524,0.974,4,2
8933,VOC2012/Annotations/2010_003781.xml,0.27,0.4786666666666667,0.496,0.45066666666666666,7,1
8933,VOC2012/Annotations/2010_003781.xml,0.5,0.17733333333333334,0.156,0.22666666666666666,15,4
8933,VOC2012/Annotations/2010_003781.xml,0.631,0.25333333333333335,0.174,0.20266666666666666,15,4
8933,VOC2012/Annotations/2010_003781.xml,0.8,0.2,0.216,0.39466666666666667,15,0
8933,VOC2012/Annotations/2010_003781.xml,0.07,0.24533333333333332,0.108,0.39466666666666667,4,4
8934,VOC2012/Annotations/2010_003784.xml,0.719,0.528,0.25,0.6453333333333333,11,0
8934,VOC2012/Annotations/2010_003784.xml,0.23,0.47733333333333333,0.276,0.5173333333333333,11,0
8935,VOC2012/Annotations/2010_003788.xml,0.397,0.6436950146627566,0.542,0.4252199413489736,18,1
8936,VOC2012/Annotations/2010_003789.xml,0.498,0.49866666666666665,0.992,0.992,6,2
8937,VOC2012/Annotations/2010_003791.xml,0.452,0.54,0.8986666666666666,0.78,11,2
8938,VOC2012/Annotations/2010_003792.xml,0.158,0.4339339339339339,0.184,0.17717717717717718,16,4
8938,VOC2012/Annotations/2010_003792.xml,0.244,0.5585585585585585,0.224,0.21621621621621623,16,4
8938,VOC2012/Annotations/2010_003792.xml,0.25,0.6126126126126126,0.244,0.22822822822822822,16,4
8938,VOC2012/Annotations/2010_003792.xml,0.771,0.6306306306306306,0.222,0.24024024024024024,16,4
8939,VOC2012/Annotations/2010_003798.xml,0.5,0.5746666666666667,0.976,0.52,0,2
8940,VOC2012/Annotations/2010_003799.xml,0.553,0.504,0.662,0.9386666666666666,1,2
8941,VOC2012/Annotations/2010_003800.xml,0.713,0.6186666666666667,0.574,0.5813333333333334,7,2
8942,VOC2012/Annotations/2010_003801.xml,0.465,0.5426666666666666,0.926,0.536,0,2
8942,VOC2012/Annotations/2010_003801.xml,0.667,0.272,0.666,0.5386666666666666,0,2
8943,VOC2012/Annotations/2010_003804.xml,0.519,0.7106666666666667,0.35,0.2853333333333333,17,1
8943,VOC2012/Annotations/2010_003804.xml,0.499,0.2906666666666667,0.126,0.49066666666666664,14,0
8944,VOC2012/Annotations/2010_003805.xml,0.5014705882352941,0.687,0.9970588235294118,0.626,7,2
8944,VOC2012/Annotations/2010_003805.xml,0.5014705882352941,0.264,0.9970588235294118,0.468,7,2
8945,VOC2012/Annotations/2010_003806.xml,0.289,0.5666666666666667,0.398,0.4826666666666667,16,1
8946,VOC2012/Annotations/2010_003807.xml,0.5180180180180181,0.626,0.963963963963964,0.636,6,2
8947,VOC2012/Annotations/2010_003811.xml,0.864,0.2927215189873418,0.064,0.30063291139240506,14,3
8947,VOC2012/Annotations/2010_003811.xml,0.803,0.2310126582278481,0.078,0.10759493670886076,14,3
8947,VOC2012/Annotations/2010_003811.xml,0.471,0.5,0.782,0.7911392405063291,1,2
8948,VOC2012/Annotations/2010_003813.xml,0.513,0.6213333333333333,0.894,0.5493333333333333,6,2
8949,VOC2012/Annotations/2010_003815.xml,0.498,0.5630630630630631,0.88,0.3213213213213213,3,1
8950,VOC2012/Annotations/2010_003816.xml,0.502,0.4739583333333333,0.988,0.6666666666666666,0,2
8951,VOC2012/Annotations/2010_003818.xml,0.61,0.568,0.78,0.8586666666666667,7,2
8952,VOC2012/Annotations/2010_003820.xml,0.36875,0.43788819875776397,0.2625,0.19254658385093168,2,4
8953,VOC2012/Annotations/2010_003821.xml,0.633,0.44894894894894893,0.734,0.8918918918918919,9,2
8953,VOC2012/Annotations/2010_003821.xml,0.13,0.6696696696696697,0.256,0.34234234234234234,9,0
8954,VOC2012/Annotations/2010_003822.xml,0.366,0.9466666666666667,0.18,0.10133333333333333,11,4
8954,VOC2012/Annotations/2010_003822.xml,0.223,0.816,0.154,0.2613333333333333,8,4
8954,VOC2012/Annotations/2010_003822.xml,0.355,0.836,0.338,0.328,10,1
8954,VOC2012/Annotations/2010_003822.xml,0.729,0.6253333333333333,0.174,0.136,17,4
8954,VOC2012/Annotations/2010_003822.xml,0.412,0.7746666666666666,0.128,0.24266666666666667,8,4
8955,VOC2012/Annotations/2010_003823.xml,0.529,0.551051051051051,0.806,0.37537537537537535,7,1
8956,VOC2012/Annotations/2010_003825.xml,0.384,0.6576576576576577,0.04,0.0960960960960961,14,3
8957,VOC2012/Annotations/2010_003826.xml,0.564,0.548,0.476,0.904,11,2
8958,VOC2012/Annotations/2010_003828.xml,0.052,0.8663663663663663,0.036,0.15915915915915915,4,3
8958,VOC2012/Annotations/2010_003828.xml,0.394,0.7027027027027027,0.6,0.5765765765765766,1,2
8959,VOC2012/Annotations/2010_003837.xml,0.549,0.40464547677261614,0.902,0.6136919315403423,11,2
8960,VOC2012/Annotations/2010_003844.xml,0.562,0.2994269340974212,0.536,0.5472779369627507,19,2
8960,VOC2012/Annotations/2010_003844.xml,0.639,0.336676217765043,0.286,0.3638968481375358,14,0
8961,VOC2012/Annotations/2010_003845.xml,0.7,0.652,0.168,0.216,7,4
8962,VOC2012/Annotations/2010_003847.xml,0.501,0.4146666666666667,0.998,0.44,18,2
8963,VOC2012/Annotations/2010_003848.xml,0.576,0.8328313253012049,0.136,0.14759036144578314,3,4
8964,VOC2012/Annotations/2010_003852.xml,0.285,0.5613333333333334,0.298,0.7173333333333334,11,0
8964,VOC2012/Annotations/2010_003852.xml,0.669,0.5466666666666666,0.362,0.816,11,2
8965,VOC2012/Annotations/2010_003854.xml,0.404,0.5495495495495496,0.804,0.9009009009009009,6,2
8965,VOC2012/Annotations/2010_003854.xml,0.715,0.15015015015015015,0.066,0.26426426426426425,14,3
8966,VOC2012/Annotations/2010_003855.xml,0.449468085106383,0.603,0.8829787234042553,0.554,5,2
8967,VOC2012/Annotations/2010_003856.xml,0.067,0.4573333333333333,0.086,0.22133333333333333,14,4
8967,VOC2012/Annotations/2010_003856.xml,0.169,0.4573333333333333,0.066,0.248,14,3
8967,VOC2012/Annotations/2010_003856.xml,0.64,0.6746666666666666,0.56,0.44266666666666665,13,1
8968,VOC2012/Annotations/2010_003857.xml,0.51,0.508,0.86,0.904,19,2
8969,VOC2012/Annotations/2010_003859.xml,0.528,0.6621621621621622,0.228,0.11711711711711711,11,4
8969,VOC2012/Annotations/2010_003859.xml,0.621,0.43993993993993996,0.114,0.5495495495495496,14,0
8969,VOC2012/Annotations/2010_003859.xml,0.321,0.5615615615615616,0.186,0.3003003003003003,14,4
8970,VOC2012/Annotations/2010_003860.xml,0.236,0.3048048048048048,0.468,0.6036036036036037,3,2
8971,VOC2012/Annotations/2010_003861.xml,0.926,0.536,0.136,0.096,7,3
8971,VOC2012/Annotations/2010_003861.xml,0.857,0.5506666666666666,0.286,0.5093333333333333,8,0
8971,VOC2012/Annotations/2010_003861.xml,0.413,0.5133333333333333,0.674,0.17866666666666667,14,1
8971,VOC2012/Annotations/2010_003861.xml,0.362,0.58,0.72,0.5253333333333333,17,2
8971,VOC2012/Annotations/2010_003861.xml,0.785,0.248,0.05,0.15466666666666667,15,3
8972,VOC2012/Annotations/2010_003863.xml,0.582,0.5,0.7,0.9946666666666667,7,2
8973,VOC2012/Annotations/2010_003864.xml,0.224,0.6119402985074627,0.348,0.4417910447761194,17,0
8973,VOC2012/Annotations/2010_003864.xml,0.65,0.40746268656716417,0.136,0.2,19,4
8973,VOC2012/Annotations/2010_003864.xml,0.388,0.39850746268656717,0.064,0.13432835820895522,15,3
8973,VOC2012/Annotations/2010_003864.xml,0.312,0.3776119402985075,0.248,0.1701492537313433,10,4
8974,VOC2012/Annotations/2010_003865.xml,0.48,0.5013333333333333,0.908,0.9973333333333333,16,2
8975,VOC2012/Annotations/2010_003871.xml,0.91,0.5933333333333334,0.18,0.8133333333333334,14,0
8975,VOC2012/Annotations/2010_003871.xml,0.565,0.648,0.57,0.704,14,2
8976,VOC2012/Annotations/2010_003874.xml,0.131,0.44594594594594594,0.258,0.8858858858858859,19,0
8977,VOC2012/Annotations/2010_003875.xml,0.497,0.5,0.818,0.808,7,2
8978,VOC2012/Annotations/2010_003877.xml,0.507,0.583756345177665,0.198,0.2639593908629442,5,4
8978,VOC2012/Annotations/2010_003877.xml,0.3,0.5812182741116751,0.064,0.20812182741116753,6,3
8978,VOC2012/Annotations/2010_003877.xml,0.649,0.5241116751269036,0.042,0.1548223350253807,14,3
8978,VOC2012/Annotations/2010_003877.xml,0.67,0.5190355329949239,0.036,0.1598984771573604,14,3
8978,VOC2012/Annotations/2010_003877.xml,0.269,0.6078680203045685,0.054,0.2512690355329949,14,3
8978,VOC2012/Annotations/2010_003877.xml,0.31,0.5038071065989848,0.04,0.09390862944162437,14,3
8979,VOC2012/Annotations/2010_003878.xml,0.418,0.7869822485207101,0.788,0.21893491124260356,3,1
8979,VOC2012/Annotations/2010_003878.xml,0.221,0.6834319526627219,0.118,0.23076923076923078,14,4
8979,VOC2012/Annotations/2010_003878.xml,0.362,0.7115384615384616,0.116,0.15680473372781065,14,3
8979,VOC2012/Annotations/2010_003878.xml,0.574,0.650887573964497,0.128,0.23668639053254437,14,4
8980,VOC2012/Annotations/2010_003879.xml,0.472,0.5225225225225225,0.768,0.954954954954955,11,2
8981,VOC2012/Annotations/2010_003884.xml,0.5093333333333333,0.708,0.9813333333333333,0.584,11,2
8981,VOC2012/Annotations/2010_003884.xml,0.37066666666666664,0.512,0.736,0.976,14,2
8982,VOC2012/Annotations/2010_003887.xml,0.68,0.6826666666666666,0.584,0.3253333333333333,7,1
8982,VOC2012/Annotations/2010_003887.xml,0.242,0.39466666666666667,0.352,0.56,7,0
8983,VOC2012/Annotations/2010_003890.xml,0.464,0.524,0.712,0.7173333333333334,12,2
8984,VOC2012/Annotations/2010_003891.xml,0.49255952380952384,0.5012626262626263,0.9732142857142857,0.9974747474747475,11,2
8985,VOC2012/Annotations/2010_003892.xml,0.471,0.30266666666666664,0.038,0.088,14,3
8985,VOC2012/Annotations/2010_003892.xml,0.724,0.31333333333333335,0.06,0.09333333333333334,14,3
8985,VOC2012/Annotations/2010_003892.xml,0.872,0.16133333333333333,0.188,0.16266666666666665,14,4
8985,VOC2012/Annotations/2010_003892.xml,0.425,0.17333333333333334,0.082,0.10133333333333333,19,3
8985,VOC2012/Annotations/2010_003892.xml,0.201,0.288,0.294,0.2986666666666667,19,1
8986,VOC2012/Annotations/2010_003893.xml,0.449,0.604,0.894,0.4666666666666667,5,2
8986,VOC2012/Annotations/2010_003893.xml,0.127,0.7933333333333333,0.25,0.2693333333333333,6,4
8987,VOC2012/Annotations/2010_003894.xml,0.54,0.8387096774193549,0.34,0.3225806451612903,11,1
8987,VOC2012/Annotations/2010_003894.xml,0.302,0.45037220843672454,0.316,0.5235732009925558,11,0
8987,VOC2012/Annotations/2010_003894.xml,0.236,0.5347394540942928,0.316,0.9305210918114144,14,0
8987,VOC2012/Annotations/2010_003894.xml,0.721,0.5037220843672456,0.434,0.9925558312655087,14,2
8987,VOC2012/Annotations/2010_003894.xml,0.804,0.6699751861042184,0.376,0.6600496277915633,8,0
8988,VOC2012/Annotations/2010_003897.xml,0.501,0.6936936936936937,0.998,0.6126126126126126,10,2
8989,VOC2012/Annotations/2010_003898.xml,0.365,0.56,0.726,0.704,7,2
8990,VOC2012/Annotations/2010_003899.xml,0.546,0.44,0.708,0.752,3,2
8990,VOC2012/Annotations/2010_003899.xml,0.71,0.8293333333333334,0.208,0.096,3,4
8991,VOC2012/Annotations/2010_003900.xml,0.395,0.5,0.674,0.25866666666666666,18,1
8992,VOC2012/Annotations/2010_003906.xml,0.27,0.7232415902140673,0.184,0.3761467889908257,1,0
8992,VOC2012/Annotations/2010_003906.xml,0.485,0.6926605504587156,0.202,0.3394495412844037,1,0
8992,VOC2012/Annotations/2010_003906.xml,0.49,0.5015290519877675,0.192,0.45871559633027525,14,0
8992,VOC2012/Annotations/2010_003906.xml,0.257,0.5504587155963303,0.17,0.5198776758409785,14,0
8992,VOC2012/Annotations/2010_003906.xml,0.245,0.3195718654434251,0.098,0.16819571865443425,14,3
8993,VOC2012/Annotations/2010_003910.xml,0.484,0.5013333333333333,0.964,0.9973333333333333,15,2
8994,VOC2012/Annotations/2010_003911.xml,0.246,0.6933333333333334,0.088,0.15466666666666667,3,3
8994,VOC2012/Annotations/2010_003911.xml,0.333,0.6906666666666667,0.086,0.16533333333333333,3,3
8995,VOC2012/Annotations/2010_003912.xml,0.4775,0.455,0.605,0.754,1,2
8995,VOC2012/Annotations/2010_003912.xml,0.505,0.362,0.065,0.108,4,3
8996,VOC2012/Annotations/2010_003914.xml,0.7493333333333333,0.773,0.3466666666666667,0.454,1,0
8996,VOC2012/Annotations/2010_003914.xml,0.332,0.673,0.43466666666666665,0.654,14,2
8996,VOC2012/Annotations/2010_003914.xml,0.16266666666666665,0.53,0.06933333333333333,0.144,4,3
8997,VOC2012/Annotations/2010_003915.xml,0.597,0.4894117647058824,0.334,0.34823529411764703,0,1
8998,VOC2012/Annotations/2010_003919.xml,0.575,0.5333333333333333,0.134,0.288,16,4
8998,VOC2012/Annotations/2010_003919.xml,0.431,0.604,0.29,0.152,16,4
8999,VOC2012/Annotations/2010_003920.xml,0.43907563025210083,0.5061475409836066,0.8739495798319328,0.9877049180327869,11,2
9000,VOC2012/Annotations/2010_003925.xml,0.56,0.556657223796034,0.556,0.42776203966005666,7,1
9001,VOC2012/Annotations/2010_003928.xml,0.449,0.4706666666666667,0.894,0.5946666666666667,7,2
9002,VOC2012/Annotations/2010_003929.xml,0.521,0.44072948328267475,0.242,0.2735562310030395,2,4
9003,VOC2012/Annotations/2010_003931.xml,0.501,0.6358208955223881,0.998,0.382089552238806,6,2
9004,VOC2012/Annotations/2010_003933.xml,0.504,0.5254491017964071,0.992,0.6497005988023952,0,2
9005,VOC2012/Annotations/2010_003936.xml,0.454,0.47112462006079026,0.708,0.78419452887538,5,2
9005,VOC2012/Annotations/2010_003936.xml,0.841,0.6550151975683891,0.094,0.39209726443769,14,4
9006,VOC2012/Annotations/2010_003937.xml,0.504,0.46,0.244,0.5253333333333333,7,0
9007,VOC2012/Annotations/2010_003938.xml,0.563,0.42533333333333334,0.874,0.38666666666666666,11,1
9008,VOC2012/Annotations/2010_003939.xml,0.54,0.5093333333333333,0.116,0.288,16,4
9009,VOC2012/Annotations/2010_003942.xml,0.622,0.36533333333333334,0.584,0.5333333333333333,19,2
9009,VOC2012/Annotations/2010_003942.xml,0.161,0.364,0.318,0.49333333333333335,19,0
9010,VOC2012/Annotations/2010_003943.xml,0.445,0.3400537634408602,0.266,0.5994623655913979,7,0
9011,VOC2012/Annotations/2010_003944.xml,0.883,0.4866666666666667,0.11,0.34933333333333333,14,4
9011,VOC2012/Annotations/2010_003944.xml,0.948,0.6093333333333333,0.104,0.616,14,0
9011,VOC2012/Annotations/2010_003944.xml,0.437,0.5013333333333333,0.87,0.9973333333333333,18,2
9012,VOC2012/Annotations/2010_003945.xml,0.532,0.5570570570570571,0.908,0.3993993993993994,0,2
9013,VOC2012/Annotations/2010_003947.xml,0.501,0.5385802469135802,0.958,0.7808641975308642,13,2
9014,VOC2012/Annotations/2010_003949.xml,0.826,0.595,0.316,0.81,14,0
9014,VOC2012/Annotations/2010_003949.xml,0.119,0.559,0.234,0.882,14,0
9014,VOC2012/Annotations/2010_003949.xml,0.354,0.596,0.304,0.788,14,0
9015,VOC2012/Annotations/2010_003950.xml,0.5677083333333334,0.5017361111111112,0.7552083333333334,0.9965277777777778,7,2
9016,VOC2012/Annotations/2010_003954.xml,0.312,0.6081504702194357,0.532,0.7084639498432602,16,2
9017,VOC2012/Annotations/2010_003955.xml,0.3333333333333333,0.675,0.5653333333333334,0.65,14,2
9018,VOC2012/Annotations/2010_003956.xml,0.626,0.552,0.368,0.44266666666666665,18,1
9019,VOC2012/Annotations/2010_003957.xml,0.423,0.568,0.566,0.8586666666666667,14,2
9019,VOC2012/Annotations/2010_003957.xml,0.72,0.5013333333333333,0.56,0.9973333333333333,8,2
9020,VOC2012/Annotations/2010_003958.xml,0.44272076372315033,0.461,0.7517899761336515,0.63,11,2
9021,VOC2012/Annotations/2010_003961.xml,0.771,0.49733333333333335,0.458,0.9893333333333333,11,2
9021,VOC2012/Annotations/2010_003961.xml,0.312,0.5013333333333333,0.62,0.9973333333333333,14,2
9022,VOC2012/Annotations/2010_003966.xml,0.49,0.48933333333333334,0.976,0.9733333333333334,7,2
9023,VOC2012/Annotations/2010_003970.xml,0.392,0.5093333333333333,0.78,0.9813333333333333,9,2
9023,VOC2012/Annotations/2010_003970.xml,0.567,0.732,0.674,0.5306666666666666,9,2
9024,VOC2012/Annotations/2010_003971.xml,0.4489051094890511,0.406,0.44525547445255476,0.384,7,1
9024,VOC2012/Annotations/2010_003971.xml,0.3588807785888078,0.641,0.6739659367396593,0.718,8,2
9024,VOC2012/Annotations/2010_003971.xml,0.6654501216545012,0.723,0.6690997566909975,0.554,10,2
9025,VOC2012/Annotations/2010_003974.xml,0.541,0.5013333333333333,0.874,0.9973333333333333,7,2
9026,VOC2012/Annotations/2010_003976.xml,0.499,0.56,0.466,0.88,7,2
9026,VOC2012/Annotations/2010_003976.xml,0.851,0.552,0.298,0.368,8,0
9026,VOC2012/Annotations/2010_003976.xml,0.501,0.792,0.998,0.4106666666666667,10,2
9027,VOC2012/Annotations/2010_003980.xml,0.516,0.46266666666666667,0.596,0.9093333333333333,11,2
9028,VOC2012/Annotations/2010_003981.xml,0.153,0.3413173652694611,0.302,0.437125748502994,6,0
9028,VOC2012/Annotations/2010_003981.xml,0.498,0.49251497005988026,0.788,0.8952095808383234,6,2
9029,VOC2012/Annotations/2010_003982.xml,0.49333333333333335,0.618,0.6933333333333334,0.356,7,1
9030,VOC2012/Annotations/2010_003983.xml,0.474,0.516,0.944,0.968,0,2
9030,VOC2012/Annotations/2010_003983.xml,0.32,0.7173333333333334,0.152,0.5653333333333334,14,0
9030,VOC2012/Annotations/2010_003983.xml,0.566,0.664,0.184,0.672,14,0
9030,VOC2012/Annotations/2010_003983.xml,0.76,0.6746666666666666,0.16,0.23466666666666666,14,4
9030,VOC2012/Annotations/2010_003983.xml,0.892,0.624,0.092,0.13333333333333333,14,3
9030,VOC2012/Annotations/2010_003983.xml,0.829,0.6066666666666667,0.062,0.13066666666666665,14,3
9030,VOC2012/Annotations/2010_003983.xml,0.856,0.6693333333333333,0.1,0.16,14,3
9031,VOC2012/Annotations/2010_003987.xml,0.503,0.5453333333333333,0.582,0.8026666666666666,11,2
9032,VOC2012/Annotations/2010_003988.xml,0.594,0.47333333333333333,0.496,0.424,7,1
9033,VOC2012/Annotations/2010_003994.xml,0.831,0.6036036036036037,0.17,0.7867867867867868,4,0
9033,VOC2012/Annotations/2010_003994.xml,0.511,0.5990990990990991,0.186,0.8018018018018018,4,0
9033,VOC2012/Annotations/2010_003994.xml,0.159,0.5885885885885885,0.206,0.8228228228228228,4,0
9033,VOC2012/Annotations/2010_003994.xml,0.383,0.5540540540540541,0.114,0.6516516516516516,4,0
9034,VOC2012/Annotations/2010_003995.xml,0.467,0.5015015015015015,0.694,0.996996996996997,14,2
9035,VOC2012/Annotations/2010_003996.xml,0.732,0.6996996996996997,0.448,0.5465465465465466,16,1
9035,VOC2012/Annotations/2010_003996.xml,0.532,0.5570570570570571,0.424,0.6396396396396397,16,2
9035,VOC2012/Annotations/2010_003996.xml,0.216,0.26126126126126126,0.236,0.33633633633633636,14,0
9035,VOC2012/Annotations/2010_003996.xml,0.219,0.5645645645645646,0.23,0.8708708708708709,14,0
9036,VOC2012/Annotations/2010_003999.xml,0.729,0.675,0.338,0.37,11,1
9037,VOC2012/Annotations/2010_004002.xml,0.32,0.6146666666666667,0.58,0.7706666666666667,11,2
9037,VOC2012/Annotations/2010_004002.xml,0.863,0.38533333333333336,0.274,0.5733333333333334,7,0
9038,VOC2012/Annotations/2010_004005.xml,0.811,0.5666666666666667,0.378,0.5306666666666666,6,0
9038,VOC2012/Annotations/2010_004005.xml,0.16,0.56,0.316,0.48533333333333334,6,0
9039,VOC2012/Annotations/2010_004006.xml,0.635,0.32,0.638,0.49,3,2
9040,VOC2012/Annotations/2010_004007.xml,0.462,0.5662650602409639,0.528,0.5662650602409639,7,2
9040,VOC2012/Annotations/2010_004007.xml,0.409,0.5271084337349398,0.422,0.8373493975903614,7,2
9040,VOC2012/Annotations/2010_004007.xml,0.404,0.4683734939759036,0.296,0.34036144578313254,7,1
9041,VOC2012/Annotations/2010_004008.xml,0.5693333333333334,0.537,0.8613333333333333,0.926,7,2
9042,VOC2012/Annotations/2010_004009.xml,0.48933333333333334,0.396,0.37066666666666664,0.292,19,1
9042,VOC2012/Annotations/2010_004009.xml,0.42933333333333334,0.715,0.352,0.222,19,1
9043,VOC2012/Annotations/2010_004010.xml,0.486,0.5733532934131736,0.968,0.6736526946107785,0,2
9044,VOC2012/Annotations/2010_004011.xml,0.511,0.4659949622166247,0.65,0.5491183879093199,11,2
9045,VOC2012/Annotations/2010_004014.xml,0.865,0.352,0.27,0.4266666666666667,6,0
9045,VOC2012/Annotations/2010_004014.xml,0.504,0.436,0.992,0.8666666666666667,6,2
9046,VOC2012/Annotations/2010_004017.xml,0.717,0.17733333333333334,0.566,0.34933333333333333,11,1
9046,VOC2012/Annotations/2010_004017.xml,0.706,0.5066666666666667,0.496,0.7626666666666667,11,2
9046,VOC2012/Annotations/2010_004017.xml,0.383,0.7093333333333334,0.598,0.5813333333333334,11,2
9047,VOC2012/Annotations/2010_004021.xml,0.561,0.6062874251497006,0.27,0.37425149700598803,11,0
9047,VOC2012/Annotations/2010_004021.xml,0.193,0.35778443113772457,0.382,0.4820359281437126,6,0
9047,VOC2012/Annotations/2010_004021.xml,0.452,0.27694610778443113,0.356,0.18862275449101795,6,1
9048,VOC2012/Annotations/2010_004023.xml,0.463,0.496996996996997,0.758,0.8738738738738738,7,2
9048,VOC2012/Annotations/2010_004023.xml,0.49,0.6921921921921922,0.872,0.6156156156156156,8,2
9049,VOC2012/Annotations/2010_004025.xml,0.47,0.6117021276595744,0.936,0.6968085106382979,17,2
9049,VOC2012/Annotations/2010_004025.xml,0.507,0.5704787234042553,0.674,0.34308510638297873,14,1
9050,VOC2012/Annotations/2010_004026.xml,0.422,0.5405405405405406,0.748,0.4864864864864865,2,2
9051,VOC2012/Annotations/2010_004027.xml,0.6453634085213033,0.598,0.2681704260651629,0.18,6,4
9052,VOC2012/Annotations/2010_004028.xml,0.48,0.5245901639344263,0.26,0.2677595628415301,13,4
9052,VOC2012/Annotations/2010_004028.xml,0.51,0.4371584699453552,0.108,0.273224043715847,14,4
9053,VOC2012/Annotations/2010_004029.xml,0.635,0.6853333333333333,0.146,0.2613333333333333,8,4
9053,VOC2012/Annotations/2010_004029.xml,0.34,0.8546666666666667,0.1,0.16266666666666665,15,3
9054,VOC2012/Annotations/2010_004030.xml,0.439,0.564,0.15,0.10933333333333334,9,4
9055,VOC2012/Annotations/2010_004031.xml,0.717,0.5853333333333334,0.498,0.8293333333333334,14,2
9055,VOC2012/Annotations/2010_004031.xml,0.425,0.5853333333333334,0.838,0.8293333333333334,14,2
9056,VOC2012/Annotations/2010_004033.xml,0.5906666666666667,0.402,0.248,0.448,14,0
9056,VOC2012/Annotations/2010_004033.xml,0.36933333333333335,0.423,0.232,0.466,14,0
9056,VOC2012/Annotations/2010_004033.xml,0.7946666666666666,0.714,0.4106666666666667,0.572,13,0
9056,VOC2012/Annotations/2010_004033.xml,0.236,0.697,0.4613333333333333,0.606,13,2
9057,VOC2012/Annotations/2010_004036.xml,0.4786666666666667,0.427,0.776,0.71,11,2
9058,VOC2012/Annotations/2010_004037.xml,0.465,0.5015060240963856,0.926,0.9969879518072289,7,2
9059,VOC2012/Annotations/2010_004041.xml,0.862,0.48933333333333334,0.256,0.32266666666666666,3,0
9059,VOC2012/Annotations/2010_004041.xml,0.633,0.48,0.306,0.2826666666666667,3,1
9059,VOC2012/Annotations/2010_004041.xml,0.384,0.4573333333333333,0.276,0.232,3,4
9059,VOC2012/Annotations/2010_004041.xml,0.165,0.4746666666666667,0.326,0.23466666666666666,3,1
9060,VOC2012/Annotations/2010_004042.xml,0.367,0.3681948424068768,0.446,0.5816618911174785,13,1
9061,VOC2012/Annotations/2010_004043.xml,0.516,0.7293333333333333,0.472,0.4186666666666667,17,1
9062,VOC2012/Annotations/2010_004045.xml,0.526,0.676,0.164,0.10933333333333334,12,4
9062,VOC2012/Annotations/2010_004045.xml,0.425,0.5626666666666666,0.214,0.3413333333333333,12,0
9062,VOC2012/Annotations/2010_004045.xml,0.884,0.5946666666666667,0.168,0.11733333333333333,6,4
9063,VOC2012/Annotations/2010_004048.xml,0.501187648456057,0.492,0.997624703087886,0.98,7,2
9064,VOC2012/Annotations/2010_004050.xml,0.32732732732732733,0.287,0.25225225225225223,0.154,19,4
9064,VOC2012/Annotations/2010_004050.xml,0.5825825825825826,0.427,0.36036036036036034,0.314,14,1
9064,VOC2012/Annotations/2010_004050.xml,0.7087087087087087,0.66,0.5825825825825826,0.392,14,1
9064,VOC2012/Annotations/2010_004050.xml,0.4894894894894895,0.738,0.9069069069069069,0.524,14,2
9065,VOC2012/Annotations/2010_004052.xml,0.499,0.540650406504065,0.95,0.9132791327913279,11,2
9066,VOC2012/Annotations/2010_004053.xml,0.725,0.6276595744680851,0.238,0.7446808510638298,8,0
9067,VOC2012/Annotations/2010_004054.xml,0.461,0.6213333333333333,0.41,0.432,4,1
9067,VOC2012/Annotations/2010_004054.xml,0.505,0.392,0.134,0.176,4,4
9068,VOC2012/Annotations/2010_004056.xml,0.28378378378378377,0.606,0.5435435435435435,0.344,4,1
9069,VOC2012/Annotations/2010_004059.xml,0.499,0.6029411764705882,0.742,0.5267379679144385,6,2
9070,VOC2012/Annotations/2010_004060.xml,0.6046195652173914,0.598,0.37228260869565216,0.516,7,0
9071,VOC2012/Annotations/2010_004061.xml,0.351,0.5,0.178,0.3681462140992167,16,4
9071,VOC2012/Annotations/2010_004061.xml,0.512,0.5013054830287206,0.2,0.370757180156658,16,0
9071,VOC2012/Annotations/2010_004061.xml,0.638,0.5221932114882507,0.176,0.3394255874673629,16,4
9071,VOC2012/Annotations/2010_004061.xml,0.71,0.5926892950391645,0.18,0.381201044386423,16,0
9072,VOC2012/Annotations/2010_004062.xml,0.381,0.452,0.566,0.34933333333333333,17,1
9072,VOC2012/Annotations/2010_004062.xml,0.347,0.7626666666666667,0.326,0.4746666666666667,8,0
9072,VOC2012/Annotations/2010_004062.xml,0.865,0.6026666666666667,0.27,0.44266666666666665,8,0
9072,VOC2012/Annotations/2010_004062.xml,0.819,0.384,0.13,0.272,8,4
9072,VOC2012/Annotations/2010_004062.xml,0.099,0.32266666666666666,0.194,0.624,15,0
9073,VOC2012/Annotations/2010_004063.xml,0.534,0.5493333333333333,0.556,0.368,0,1
9074,VOC2012/Annotations/2010_004064.xml,0.51,0.6013333333333334,0.292,0.32266666666666666,11,1
